m,node,k,t,a,H,K,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,E,eps,p1,norm_hilbert,norm_krein,beta2,beta2_adiabatic
0.00000000000000000e+00,2.00000000000000000e+00,1.04876576406032380e-03,1.57613883008418981e+02,1.77827941003892285e+01,3.16227766016837896e-03,5.89764329575951423e-05,2.50787744512037558e-01,0.00000000000000000e+00,2.50787744512076527e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.32556941040287080e-01,0.00000000000000000e+00,-4.32556941039814347e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.32556941040287080e-01,0.00000000000000000e+00,4.32556941039814347e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.50787744512037558e-01,0.00000000000000000e+00,2.50787744512076527e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.89764329575951423e-05,5.89764329668829196e-05,5.89764329668829196e-05,1.00000000015748292e+00,1.00000000015748292e+00,2.24970949011891228e-25,2.25871393351416816e-25
0.00000000000000000e+00,2.00000000000000000e+00,1.04876576406032380e-03,1.07671734501594165e+03,4.64158883361277859e+01,4.64158883361278003e-04,2.25949734380935540e-05,2.63662154283356542e-01,0.00000000000000000e+00,2.63662154283409167e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.24832047329550155e-01,0.00000000000000000e+00,-4.24832047329078644e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.24832047329550155e-01,0.00000000000000000e+00,4.24832047329078644e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.63662154283356542e-01,0.00000000000000000e+00,2.63662154283409167e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.25949734380935540e-05,2.25949734416519191e-05,2.25949734416519157e-05,1.00000000015748469e+00,1.00000000015748469e+00,2.25092649295429474e-25,2.25092649295429474e-25
0.00000000000000000e+00,2.00000000000000000e+00,1.04876576406032380e-03,7.33849633811035073e+03,1.21152765862858871e+02,6.81292069057960964e-05,8.65655651021202277e-06,2.96117522256184151e-01,0.00000000000000000e+00,2.96117522256271914e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.02882629375343637e-01,0.00000000000000000e+00,-4.02882629374877010e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.02882629375343637e-01,0.00000000000000000e+00,4.02882629374877010e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.96117522256184151e-01,0.00000000000000000e+00,2.96117522256271914e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.65655651021202277e-06,8.65655651157526470e-06,8.65655651157526470e-06,1.00000000015748070e+00,1.00000000015748070e+00,2.25442881966877952e-25,2.25442930863778250e-25
0.00000000000000000e+00,2.00000000000000000e+00,1.04876576406032380e-03,4.99995000000000000e+04,3.16227766016837961e+02,1.00000000000000008e-05,3.31648854643738292e-06,3.71793071044860091e-01,0.00000000000000000e+00,3.71793071045043000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.34320074722527893e-01,0.00000000000000000e+00,-3.34320074722091021e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.34320074722527893e-01,0.00000000000000000e+00,3.34320074722091021e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.71793071044860091e-01,0.00000000000000000e+00,3.71793071045043000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.31648854643738292e-06,3.31648854695962320e-06,3.31648854695962320e-06,1.00000000015746782e+00,1.00000000015746782e+00,2.24323754891252764e-25,2.24323756239677717e-25
0.00000000000000000e+00,3.00000000000000000e+00,1.09230464290471915e-03,-1.21177828300953401e+01,5.46152321452359243e-06,1.00000000000000000e+00,2.00000000000000114e+02,5.00000000000000000e-01,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.00000000000000000e-01,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.00000000000000114e+02,2.00000000000000114e+02,2.00000000000000114e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,3.00000000000000000e+00,1.09230464290471915e-03,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,1.09230464290471915e-03,2.43116738997402604e-01,0.00000000000000000e+00,2.43116738997402604e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.36914466781820110e-01,0.00000000000000000e+00,-4.36914466781820110e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.36914466781820110e-01,0.00000000000000000e+00,4.36914466781820110e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.43116738997402604e-01,0.00000000000000000e+00,2.43116738997402604e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.09230464290471915e-03,1.09230464318423276e-03,1.09230464318423276e-03,1.00000000025589353e+00,1.00000000025589353e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,3.00000000000000000e+00,1.09230464290471915e-03,2.90646034528980612e+00,2.61015721568253678e+00,1.46779926762206969e-01,4.18482318360692920e-04,2.43884799971147231e-01,0.00000000000000000e+00,2.43884799971147231e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.36486201851796152e-01,0.00000000000000000e+00,-4.36486201851796152e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.36486201851796152e-01,0.00000000000000000e+00,4.36486201851796152e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.43884799971147231e-01,0.00000000000000000e+00,2.43884799971147231e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.18482318360692920e-04,4.18482318467779894e-04,4.18482318467779948e-04,1.00000000025589375e+00,1.00000000025589375e+00,0.00000000000000000e+00,2.33933358020817086e-29
0.00000000000000000e+00,3.00000000000000000e+00,1.09230464290471915e-03,2.27079441680638929e+01,6.81292069057961225e+00,2.15443469003188393e-02,1.60328395487573301e-04,2.45885999419981988e-01,0.00000000000000000e+00,2.45885999419981988e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.35362004948996240e-01,0.00000000000000000e+00,-4.35362004948996240e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.35362004948996240e-01,0.00000000000000000e+00,4.35362004948996240e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.45885999419981988e-01,0.00000000000000000e+00,2.45885999419981988e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.60328395487573301e-04,1.60328395528600188e-04,1.60328395528600188e-04,1.00000000025589286e+00,1.00000000025589286e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,3.00000000000000000e+00,1.09230464290471915e-03,1.57613883008418981e+02,1.77827941003892285e+01,3.16227766016837896e-03,6.14248040402610746e-05,2.51084923464748533e-01,0.00000000000000000e+00,2.51084923464748533e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.32384506281937142e-01,0.00000000000000000e+00,-4.32384506281937142e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.32384506281937142e-01,0.00000000000000000e+00,4.32384506281937142e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.51084923464748533e-01,0.00000000000000000e+00,2.51084923464748533e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.14248040402610746e-05,6.14248040559792278e-05,6.14248040559792278e-05,1.00000000025589264e+00,1.00000000025589264e+00,3.08148791023104729e-33,7.72115517566752034e-31
0.00000000000000000e+00,3.00000000000000000e+00,1.09230464290471915e-03,1.07671734501594165e+03,4.64158883361277859e+01,4.64158883361278003e-04,2.35329901475681615e-05,2.64483208746596143e-01,0.00000000000000000e+00,2.64483208746596143e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.24321378621295486e-01,0.00000000000000000e+00,-4.24321378621295486e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.24321378621295486e-01,0.00000000000000000e+00,4.24321378621295486e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.64483208746596143e-01,0.00000000000000000e+00,2.64483208746596143e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.35329901475681615e-05,2.35329901535900033e-05,2.35329901535900033e-05,1.00000000025588931e+00,1.00000000025588931e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,3.00000000000000000e+00,1.09230464290471915e-03,7.33849633811035073e+03,1.21152765862858871e+02,6.81292069057960964e-05,9.01592823841243357e-06,2.98203593875502826e-01,0.00000000000000000e+00,2.98203593875502826e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.01341022901606170e-01,0.00000000000000000e+00,-4.01341022901606170e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.01341022901606170e-01,0.00000000000000000e+00,4.01341022901606170e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.98203593875502826e-01,0.00000000000000000e+00,2.98203593875502826e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.01592823841243357e-06,9.01592824071955141e-06,9.01592824071955141e-06,1.00000000025589353e+00,1.00000000025589353e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,3.00000000000000000e+00,1.09230464290471915e-03,4.99995000000000000e+04,3.16227766016837961e+02,1.00000000000000008e-05,3.45417057035579203e-06,3.76332008776191107e-01,0.00000000000000000e+00,3.76332008776191107e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.29202398585502487e-01,0.00000000000000000e+00,-3.29202398585502487e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.29202398585502487e-01,0.00000000000000000e+00,3.29202398585502487e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.76332008776191107e-01,0.00000000000000000e+00,3.76332008776191107e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.45417057035579203e-06,3.45417057123966244e-06,3.45417057123966202e-06,1.00000000025588487e+00,1.00000000025588487e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,4.00000000000000000e+00,1.15179653936589815e-03,-1.20647497139885331e+01,5.75898269682948767e-06,1.00000000000000000e+00,2.00000000000000114e+02,5.00000000000000000e-01,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.00000000000000000e-01,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.00000000000000114e+02,2.00000000000000114e+02,2.00000000000000114e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,4.00000000000000000e+00,1.15179653936589815e-03,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,1.15179653936589815e-03,2.43090745657258717e-01,0.00000000000000000e+00,2.43090745657258717e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.36928929472664818e-01,0.00000000000000000e+00,-4.36928929472664818e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.36928929472664818e-01,0.00000000000000000e+00,4.36928929472664818e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.43090745657258717e-01,0.00000000000000000e+00,2.43090745657258717e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.15179653936589815e-03,1.15179653952406742e-03,1.15179653952406720e-03,1.00000000013732371e+00,1.00000000013732371e+00,7.70371977649104005e-34,7.70371977649104005e-34
0.00000000000000000e+00,4.00000000000000000e+00,1.15179653936589815e-03,2.90646034528980612e+00,2.61015721568253678e+00,1.46779926762206969e-01,4.41274775498422169e-04,2.43900643962292385e-01,0.00000000000000000e+00,2.43900643962292385e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.36477348678152910e-01,0.00000000000000000e+00,-4.36477348678152910e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.36477348678152910e-01,0.00000000000000000e+00,4.36477348678152910e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.43900643962292385e-01,0.00000000000000000e+00,2.43900643962292385e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.41274775498422169e-04,4.41274775559019421e-04,4.41274775559019475e-04,1.00000000013732326e+00,1.00000000013732326e+00,7.70371977649104347e-34,1.91641160824011134e-29
0.00000000000000000e+00,4.00000000000000000e+00,1.15179653936589815e-03,2.27079441680638929e+01,6.81292069057961225e+00,2.15443469003188393e-02,1.69060611693089963e-04,2.46010646405876665e-01,0.00000000000000000e+00,2.46010646405876665e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.35291582607903571e-01,0.00000000000000000e+00,-4.35291582607903571e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.35291582607903571e-01,0.00000000000000000e+00,4.35291582607903571e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.46010646405876665e-01,0.00000000000000000e+00,2.46010646405876665e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.69060611693089963e-04,1.69060611716305767e-04,1.69060611716305767e-04,1.00000000013732238e+00,1.00000000013732238e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,4.00000000000000000e+00,1.15179653936589815e-03,1.57613883008418981e+02,1.77827941003892285e+01,3.16227766016837896e-03,6.47702792296677267e-05,2.51490799403738030e-01,0.00000000000000000e+00,2.51490799403738030e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.32148559930030374e-01,0.00000000000000000e+00,-4.32148559930030374e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.32148559930030374e-01,0.00000000000000000e+00,4.32148559930030374e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.51490799403738030e-01,0.00000000000000000e+00,2.51490799403738030e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.47702792296677267e-05,6.47702792385620606e-05,6.47702792385620470e-05,1.00000000013732104e+00,1.00000000013732104e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,4.00000000000000000e+00,1.15179653936589815e-03,1.07671734501594165e+03,4.64158883361277859e+01,4.64158883361278003e-04,2.48147042026856524e-05,2.65603504693224413e-01,0.00000000000000000e+00,2.65603504693224413e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.23621031499861023e-01,0.00000000000000000e+00,-4.23621031499861023e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.23621031499861023e-01,0.00000000000000000e+00,4.23621031499861023e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.65603504693224413e-01,0.00000000000000000e+00,2.65603504693224413e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.48147042026856524e-05,2.48147042060932016e-05,2.48147042060932016e-05,1.00000000013731971e+00,1.00000000013731971e+00,3.08148791059642834e-33,3.08148791059642834e-33
0.00000000000000000e+00,4.00000000000000000e+00,1.15179653936589815e-03,7.33849633811035073e+03,1.21152765862858871e+02,6.81292069057960964e-05,9.50697684169832016e-06,3.01041033496072252e-01,0.00000000000000000e+00,3.01041033496072252e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.99217104074897522e-01,0.00000000000000000e+00,-3.99217104074897522e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.99217104074897522e-01,0.00000000000000000e+00,3.99217104074897522e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.01041033496072252e-01,0.00000000000000000e+00,3.01041033496072252e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.50697684169832016e-06,9.50697684300385035e-06,9.50697684300385204e-06,1.00000000013732349e+00,1.00000000013732349e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,4.00000000000000000e+00,1.15179653936589815e-03,4.99995000000000000e+04,3.16227766016837961e+02,1.00000000000000008e-05,3.64230046549602857e-06,3.82420006144055913e-01,0.00000000000000000e+00,3.82420006144055913e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.22110134791049163e-01,0.00000000000000000e+00,-3.22110134791049163e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.22110134791049163e-01,0.00000000000000000e+00,3.22110134791049163e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.82420006144055913e-01,0.00000000000000000e+00,3.82420006144055913e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.64230046549602857e-06,3.64230046599615494e-06,3.64230046599615409e-06,1.00000000013731039e+00,1.00000000013731039e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,5.00000000000000000e+00,1.22947562082058835e-03,-1.19994848915840961e+01,6.14737810410294413e-06,1.00000000000000000e+00,1.99999999999999915e+02,5.00000000000000000e-01,0.00000000000000000e+00,4.99999999999999944e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.88178419700125997e-20,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.88178419700125997e-20,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.00000000000000000e-01,0.00000000000000000e+00,4.99999999999999944e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.99999999999999915e+02,1.99999999999999886e+02,1.99999999999999886e+02,1.00000000000000000e+00,1.00000000000000000e+00,6.16298371064820826e-33,6.16298371064820826e-33
