t,a4,a4_prime,a4_second,scale_3space,scale_extratime,volume_ratio,theta,rho_req,p_req_0,p_req_1,p_req_2,p_req_3,p_req_5,p_req_6,p_req_7,p_mean_req,w_req
9.44999999999999929e+00,4.99998614779025630e+00,5.54485247228279069e-05,-2.21781800735681317e-04,1.48411103266606943e+02,6.73804033518699431e-03,9.99999999999999445e-01,0.00000000000000000e+00,-2.10000000092236156e+01,1.49999999907763844e+01,1.49997782089756466e+01,1.49997782089756466e+01,1.49997782089756466e+01,1.50002217725771185e+01,1.50002217725771185e+01,1.50002217725771185e+01,1.49999999907763844e+01,-7.14285713532766042e-01
9.50000000000000000e+00,4.99998866058096336e+00,4.53978687024416316e-05,-1.81583230943826291e-04,1.48411476193116613e+02,6.73802340392312855e-03,9.99999999999999778e-01,0.00000000000000000e+00,-2.10000000061829013e+01,1.49999999938171005e+01,1.49998184105861565e+01,1.49998184105861565e+01,1.49998184105861565e+01,1.50001815770480444e+01,1.50001815770480444e+01,1.50001815770480444e+01,1.49999999938170987e+01,-7.14285713780987597e-01
9.55000000000000071e+00,4.99999071789879679e+00,3.71689371028687671e-05,-1.48670222291901735e-04,1.48411781523007363e+02,6.73800954168167748e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000000041445887e+01,1.49999999958554113e+01,1.49998513256331183e+01,1.49998513256331183e+01,1.49998513256331183e+01,1.50001486660777008e+01,1.50001486660777008e+01,1.50001486660777008e+01,1.49999999958554096e+01,-7.14285713947380385e-01
9.59999999999999964e+00,4.99999240230078179e+00,3.04315569004657115e-05,-1.21722523283225600e-04,1.48412031508317284e+02,6.73799819217458899e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000000027782399e+01,1.49999999972217601e+01,1.49998782746984780e+01,1.49998782746984780e+01,1.49998782746984780e+01,1.50001217197450458e+01,1.50001217197450458e+01,1.50001217197450458e+01,1.49999999972217584e+01,-7.14285714058919163e-01
9.65000000000000036e+00,4.99999378138093409e+00,2.49153889393936494e-05,-9.96590726511823003e-05,1.48412236180545420e+02,6.73798889994142291e-03,9.99999999999999667e-01,0.00000000000000000e+00,-2.10000000018623290e+01,1.49999999981376710e+01,1.49999003390650198e+01,1.49999003390650198e+01,1.49999003390650198e+01,1.50000996572103222e+01,1.50000996572103222e+01,1.50000996572103222e+01,1.49999999981376728e+01,-7.14285714133687466e-01
9.69999999999999929e+00,4.99999491048193256e+00,2.03990872799089394e-05,-8.15946846285318093e-05,1.48412403753044089e+02,6.73798129207572351e-03,9.99999999999999778e-01,0.00000000000000000e+00,-2.10000000012483703e+01,1.49999999987516297e+01,1.49999184040670031e+01,1.49999184040670031e+01,1.49999184040670031e+01,1.50000815934362599e+01,1.50000815934362599e+01,1.50000815934362599e+01,1.49999999987516333e+01,-7.14285714183806708e-01
9.75000000000000000e+00,4.99999583491543920e+00,1.67014218481747814e-05,-6.68045716427599352e-05,1.48412540950506326e+02,6.73797506326292896e-03,9.99999999999999556e-01,0.00000000000000000e+00,-2.10000000008368133e+01,1.49999999991631867e+01,1.49999331945915433e+01,1.49999331945915433e+01,1.49999331945915433e+01,1.50000668037348301e+01,1.50000668037348301e+01,1.50000668037348301e+01,1.49999999991631832e+01,-7.14285714217402834e-01
9.80000000000000071e+00,4.99999659178012479e+00,1.36740090845851060e-05,-5.46952884242748647e-05,1.48412653278759990e+02,6.73796996352948180e-03,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000000005609344e+01,1.49999999994390656e+01,1.49999453041506392e+01,1.49999453041506392e+01,1.49999453041506392e+01,1.50000546947274884e+01,1.50000546947274884e+01,1.50000546947274884e+01,1.49999999994390603e+01,-7.14285714239923486e-01
9.84999999999999964e+00,4.99999721145022402e+00,1.11953595052225092e-05,-4.47809366765895915e-05,1.48412745245672056e+02,6.73796578821225876e-03,9.99999999999999445e-01,0.00000000000000000e+00,-2.10000000003760086e+01,1.49999999996239914e+01,1.49999552186873153e+01,1.49999552186873153e+01,1.49999552186873153e+01,1.50000447805606676e+01,1.50000447805606676e+01,1.50000447805606676e+01,1.49999999996239932e+01,-7.14285714255019744e-01
9.90000000000000036e+00,4.99999771879433563e+00,9.16600371991798597e-06,-3.66636788171601001e-05,1.48412820542023553e+02,6.73796236974585905e-03,9.99999999999999889e-01,0.00000000000000000e+00,-2.10000000002520473e+01,1.49999999997479527e+01,1.49999633360691362e+01,1.49999633360691362e+01,1.49999633360691362e+01,1.50000366634267692e+01,1.50000366634267692e+01,1.50000366634267692e+01,1.49999999997479527e+01,-7.14285714265138982e-01
9.94999999999999929e+00,4.99999813417332906e+00,7.50450159714410283e-06,-3.00177811184400687e-05,1.48412882189604375e+02,6.73795957093841370e-03,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000000001689529e+01,1.49999999998310471e+01,1.49999699820499295e+01,1.49999699820499295e+01,1.49999699820499295e+01,1.50000300176121648e+01,1.50000300176121648e+01,1.50000300176121648e+01,1.49999999998310454e+01,-7.14285714271922112e-01
1.00000000000000000e+01,4.99999847425739929e+00,6.14417460220720836e-06,-2.45765474052855187e-05,1.48412932662470013e+02,6.73795727946608757e-03,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000000001132534e+01,1.49999999998867466e+01,1.49999754233393414e+01,1.49999754233393414e+01,1.49999754233393414e+01,1.50000245764341518e+01,1.50000245764341518e+01,1.50000245764341518e+01,1.49999999998867501e+01,-7.14285714276469252e-01
