t,a4,a4_prime,a4_second,scale_3space,scale_extratime,volume_ratio,theta,rho_req,p_req_0,p_req_1,p_req_2,p_req_3,p_req_5,p_req_6,p_req_7,p_mean_req,w_req
9.34999999999999964e+00,9.99995866028948299e+00,1.65434445703465754e-04,-6.61683045702018057e-04,2.20255552459080900e+04,4.54018066212328550e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000000821056645e+01,1.49999999178943337e+01,1.49993382348486293e+01,1.49993382348486293e+01,1.49993382348486293e+01,1.50006616009400346e+01,1.50006616009400346e+01,1.50006616009400346e+01,1.49999999178943320e+01,-7.14285707583210971e-01
9.40000000000000036e+00,9.99996615739003403e+00,1.35448299239374607e-04,-5.41756504473926833e-04,2.20257203743294522e+04,4.54014662405993522e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.10000000550387256e+01,1.49999999449612744e+01,1.49994581884568010e+01,1.49994581884568010e+01,1.49994581884568010e+01,1.50005417014657478e+01,1.50005417014657478e+01,1.50005417014657478e+01,1.49999999449612744e+01,-7.14285709792757073e-01
9.44999999999999929e+00,9.99997229558051259e+00,1.10897049445655814e-04,-4.43563601471362633e-04,2.20258555728114734e+04,4.54011875586068643e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.10000000368944661e+01,1.49999999631055339e+01,1.49995563995040619e+01,1.49995563995040619e+01,1.49995563995040619e+01,1.50004435267070058e+01,1.50004435267070058e+01,1.50004435267070058e+01,1.49999999631055321e+01,-7.14285711273921042e-01
9.50000000000000000e+00,9.99997732116192672e+00,9.07957374048832633e-05,-3.63166461887652582e-04,2.20259662658200177e+04,4.54009593918158275e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.10000000247315981e+01,1.49999999752684019e+01,1.49996368088065140e+01,1.49996368088065140e+01,1.49996368088065140e+01,1.50003631417302898e+01,1.50003631417302898e+01,1.50003631417302898e+01,1.49999999752684037e+01,-7.14285712266808370e-01
9.55000000000000071e+00,9.99998143579759358e+00,7.43378742057375342e-05,-2.97340444583803470e-04,2.20260568948328655e+04,4.54007725837933261e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.10000000165783582e+01,1.49999999834216418e+01,1.49997026429770575e+01,1.49997026429770575e+01,1.49997026429770575e+01,1.50002973238662261e+01,1.50002973238662261e+01,1.50002973238662261e+01,1.49999999834216400e+01,-7.14285712932378858e-01
9.59999999999999964e+00,9.99998480460156358e+00,6.08631138009314230e-05,-2.43445046566451200e-04,2.20261310964257609e+04,4.54006196377480320e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000000111129559e+01,1.49999999888870441e+01,1.49997565438404781e+01,1.49997565438404781e+01,1.49997565438404781e+01,1.50002434339336101e+01,1.50002434339336101e+01,1.50002434339336101e+01,1.49999999888870423e+01,-7.14285713378534082e-01
9.65000000000000036e+00,9.99998756276186818e+00,4.98307778787872988e-05,-1.99318145302364601e-04,2.20261918481099965e+04,4.54004944157338302e-05,9.99999999999999778e-01,0.00000000000000000e+00,-2.10000000074493194e+01,1.49999999925506806e+01,1.49998006744053782e+01,1.49998006744053782e+01,1.49998006744053782e+01,1.50001993106959830e+01,1.50001993106959830e+01,1.50001993106959830e+01,1.49999999925506824e+01,-7.14285713677606626e-01
9.69999999999999929e+00,9.99998982096386513e+00,4.07981745598178788e-05,-1.63189369257063619e-04,2.20262415877565763e+04,4.54003918923624392e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000000049934741e+01,1.49999999950065277e+01,1.49998368056372708e+01,1.49998368056372708e+01,1.49998368056372708e+01,1.50001631843757846e+01,1.50001631843757846e+01,1.50001631843757846e+01,1.49999999950065277e+01,-7.14285713878083817e-01
9.75000000000000000e+00,9.99999166983087839e+00,3.34028436963495627e-05,-1.33609143285519870e-04,2.20262823113857194e+04,4.54003079531530758e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000000033472496e+01,1.49999999966527504e+01,1.49998663875094653e+01,1.49998663875094653e+01,1.49998663875094653e+01,1.50001336057960355e+01,1.50001336057960355e+01,1.50001336057960355e+01,1.49999999966527504e+01,-7.14285714012469430e-01
9.80000000000000071e+00,9.99999318356024958e+00,2.73480181691702120e-05,-1.09390576848549729e-04,2.20263156532414287e+04,4.54002392294254801e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000000022437412e+01,1.49999999977562588e+01,1.49998906071794078e+01,1.49998906071794078e+01,1.49998906071794078e+01,1.50001093883331063e+01,1.50001093883331063e+01,1.50001093883331063e+01,1.49999999977562570e+01,-7.14285714102551705e-01
9.84999999999999964e+00,9.99999442290044804e+00,2.23907190104450183e-05,-8.95618733531791829e-05,2.20263429513567571e+04,4.54001829631188502e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000000015040307e+01,1.49999999984959693e+01,1.49999104366226153e+01,1.49999104366226153e+01,1.49999104366226153e+01,1.50000895603693198e+01,1.50000895603693198e+01,1.50000895603693198e+01,1.49999999984959675e+01,-7.14285714162936181e-01
9.90000000000000036e+00,9.99999543758867127e+00,1.83320074398359719e-05,-7.33273576343202002e-05,2.20263653012388895e+04,4.54001368961112401e-05,1.00000000000000022e+00,0.00000000000000000e+00,-2.10000000010081891e+01,1.49999999989918109e+01,1.49999266716341779e+01,1.49999266716341779e+01,1.49999266716341779e+01,1.50000733263494475e+01,1.50000733263494475e+01,1.50000733263494475e+01,1.49999999989918127e+01,-7.14285714203413247e-01
9.94999999999999929e+00,9.99999626834665811e+00,1.50090031942882057e-05,-6.00355622368801373e-05,2.20263835998253853e+04,4.54000991796005732e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000000006758114e+01,1.49999999993241886e+01,1.49999399637619515e+01,1.49999399637619515e+01,1.49999399637619515e+01,1.50000600348864257e+01,1.50000600348864257e+01,1.50000600348864257e+01,1.49999999993241904e+01,-7.14285714230546098e-01
1.00000000000000000e+01,9.99999694851479859e+00,1.22883492044144167e-05,-4.91530948105710374e-05,2.20263985814748557e+04,4.54000682999100382e-05,1.00000000000000000e+00,0.00000000000000000e+00,-2.10000000004530101e+01,1.49999999995469899e+01,1.49999508464521796e+01,1.49999508464521796e+01,1.49999508464521796e+01,1.50000491526418003e+01,1.50000491526418003e+01,1.50000491526418003e+01,1.49999999995469864e+01,-7.14285714248733661e-01
