x0,w0_tangent,wa_tangent,a_zero,z_zero,a_cross,z_cross,a_bounce,z_bounce,q0,cs2_today,wfit_requested_defined,wfit_requested_w0,wfit_requested_wa,wfit_restricted_a_lo,wfit_restricted_w0,wfit_restricted_wa
-1.16000000000000006e-01,-1.31221719457013580e-01,-4.45322577342806281e-01,4.87699896107331388e-01,1.05044128157846339e+00,6.14463365137169482e-01,6.27436323688338016e-01,4.37182691147267155e-01,1.28737326579826794e+00,3.63264072398190141e-01,-3.02083333333333315e-01,0.00000000000000000e+00,nan,nan,5.36783192079958615e-01,2.42766052831413864e-01,-3.56979062313043238e+00
-1.15000000000000005e-01,-1.29943502824858753e-01,-4.40486450253758488e-01,4.86294413109428003e-01,1.05636744540385230e+00,6.12692567522841736e-01,6.32139923033616880e-01,4.35876748234171107e-01,1.29422653089712059e+00,3.64596440677966038e-01,-2.98701298701298690e-01,0.00000000000000000e+00,nan,nan,5.35236257877080290e-01,2.43742507115189133e-01,-3.55004698877994196e+00
-1.14000000000000004e-01,-1.28668171557562078e-01,-4.35671009788584918e-01,4.84880758583987936e-01,1.06236271969283846e+00,6.10911474428960655e-01,6.36898375390204219e-01,4.34563766183564071e-01,1.30115825988490252e+00,3.65925801354402003e-01,-2.95336787564766834e-01,0.00000000000000000e+00,nan,nan,5.33680329744388948e-01,2.44708944188014865e-01,-3.53029976024904313e+00
-1.13000000000000003e-01,-1.27395715896279599e-01,-4.30876152975015525e-01,4.83458812711163921e-01,1.06842852732821481e+00,6.09119934891978465e-01,6.41712810100921072e-01,4.33243639745994447e-01,1.30817006473837205e+00,3.67252164599774611e-01,-2.91989664082687339e-01,0.00000000000000000e+00,nan,nan,5.32115275803078713e-01,2.45665277879090399e-01,-3.51054825663170966e+00
-1.12000000000000002e-01,-1.26126126126126115e-01,-4.26101777453128827e-01,4.82028452835046028e-01,1.07456633341560837e+00,6.07317794375132558e-01,6.46584390020873645e-01,4.31916261174078664e-01,1.31526360522222152e+00,3.68575540540540647e-01,-2.88659793814432963e-01,0.00000000000000000e+00,nan,nan,5.30540961052852311e-01,2.46611419496510109e-01,-3.49079178399164736e+00
-1.11000000000000001e-01,-1.24859392575928013e-01,-4.21347781471073157e-01,4.80589553370533329e-01,1.08077764692692480e+00,6.05504894651110459e-01,6.51514312821857677e-01,4.30581520140350005e-01,1.32244059074817111e+00,3.69895939257592898e-01,-2.85347043701799474e-01,0.00000000000000000e+00,nan,nan,5.28957247269420838e-01,2.47547277742934363e-01,-3.47102963491708882e+00
-1.10000000000000001e-01,-1.23595505617977525e-01,-4.16614063880823116e-01,4.79141985706278417e-01,1.08706402242323152e+00,6.03681073679768643e-01,6.56503812359809924e-01,4.29239303651639981e-01,1.32970278232390227e+00,3.71213370786517061e-01,-2.82051282051282048e-01,0.00000000000000000e+00,nan,nan,5.27363992897680101e-01,2.48472758627596740e-01,-3.45126108805705600e+00
-1.09000000000000000e-01,-1.22334455667788999e-01,-4.11900524133969659e-01,4.77685618103501741e-01,1.09342706186169236e+00,6.01846165480645290e-01,6.61554160108973832e-01,4.27889495959813071e-01,1.33705199459703250e+00,3.72527845117845313e-01,-2.78772378516624009e-01,0.00000000000000000e+00,nan,nan,5.25761052940341589e-01,2.49387765374425197e-01,-3.43148540763801613e+00
-1.07999999999999999e-01,-1.21076233183856505e-01,-4.07207062277544274e-01,4.76220315590459853e-01,1.09986841649145539e+00,5.99999999999999978e-01,6.66666666666666741e-01,4.26531978468664419e-01,1.34449009799968833e+00,3.73839372197309450e-01,-2.75510204081632626e-01,0.00000000000000000e+00,nan,nan,5.24148278841779280e-01,2.50292198326116933e-01,-3.41170184296018020e+00
-1.06999999999999998e-01,-1.19820828667413212e-01,-4.02533578949876403e-01,4.74745939852340038e-01,1.10638978884375394e+00,5.98142402972088538e-01,6.71842683332824375e-01,4.25166629636778759e-01,1.35201902099960947e+00,3.75147961926092011e-01,-2.72264631043256988e-01,0.00000000000000000e+00,nan,nan,5.22525518366843689e-01,2.51185954843868298e-01,-3.39190962787188521e+00
-1.05999999999999997e-01,-1.18568232662192394e-01,-3.97879975376484507e-01,4.73262349116336856e-01,1.11299293482182549e+00,5.96273195774369102e-01,6.77083603768769526e-01,4.23793324876134636e-01,1.35964075246413518e+00,3.76453624161073863e-01,-2.69035532994923832e-01,0.00000000000000000e+00,nan,nan,5.20892615474371490e-01,2.52068929202611980e-01,-3.37210798022147173e+00
-1.04999999999999996e-01,-1.17318435754189931e-01,-3.93246153365999829e-01,4.71769398031653353e-01,1.11967966589665302e+00,5.94392195276313040e-01,6.82390865739973984e-01,4.22411936446227876e-01,1.36735734414384336e+00,3.77756368715084001e-01,-2.65822784810126556e-01,0.00000000000000000e+00,nan,nan,5.19249410185110394e-01,2.52941012481459560e-01,-3.35229610128503186e+00
-1.03999999999999995e-01,-1.16071428571428562e-01,-3.88632015306122403e-01,4.70266937544151498e-01,1.12645185141495086e+00,5.92499213681474068e-01,6.87765952947909209e-01,4.21022333343469279e-01,1.37517091328312446e+00,3.79056205357142906e-01,-2.62626262626262597e-01,0.00000000000000000e+00,nan,nan,5.17595738443753839e-01,2.53802092449093852e-01,-3.33247317516888897e+00
-1.02999999999999994e-01,-1.14827201783723520e-01,-3.84037464159610431e-01,4.68754814765359795e-01,1.13331142102627913e+00,5.90594058362448937e-01,6.93210396956444930e-01,4.19624381185598971e-01,1.38308364536545403e+00,3.80353143812709238e-01,-2.59445843828715328e-01,0.00000000000000000e+00,nan,nan,5.15931431974764987e-01,2.54652053443841397e-01,-3.31263836818546009e+00
-1.01999999999999993e-01,-1.13585746102449883e-01,-3.79462403460300302e-01,4.67232872835526003e-01,1.14026036723665447e+00,5.88676531688333671e-01,6.98725779218655196e-01,4.18217942090842731e-01,1.39109779700170355e+00,3.81647193763919867e-01,-2.56281407035175823e-01,0.00000000000000000e+00,nan,nan,5.14256318131647072e-01,2.55490776248112228e-01,-3.29279082820095592e+00
-1.01000000000000006e-01,-1.12347052280311457e-01,-3.74906737309159521e-01,4.65700950780383593e-01,1.14730074809656646e+00,5.86746430844261591e-01,7.04313733210295556e-01,4.16802874551516767e-01,1.39921569897042586e+00,3.82938364849833457e-01,-2.53132832080200487e-01,0.00000000000000000e+00,nan,nan,5.12570219739294619e-01,2.56318137956897507e-01,-3.27292968395338635e+00
-1.00000000000000006e-01,-1.11111111111111119e-01,-3.70370370370370405e-01,4.64158883361277919e-01,1.15443469003188337e+00,5.84803547642573252e-01,7.09975946676696834e-01,4.15379033301766842e-01,1.40743975941971655e+00,3.84226666666666716e-01,-2.50000000000000000e-01,0.00000000000000000e+00,nan,nan,5.10872954929035394e-01,2.57134011839964816e-01,-3.25305404433926482e+00
-9.90000000000000047e-02,-1.09877913429522758e-01,-3.65853207867445407e-01,4.62606500918274210e-01,1.16166439082675943e+00,5.82847668325145674e-01,7.15714164000297526e-01,4.13946269179110371e-01,1.41577246724093575e+00,3.85512108768035544e-01,-2.46882793017456359e-01,0.00000000000000000e+00,nan,nan,5.09164336965948872e-01,2.57938267197409199e-01,-3.23316299766710991e+00
-9.80000000000000038e-02,-1.08647450110864741e-01,-3.61355155579372811e-01,4.61043629205844685e-01,1.16899212276833042e+00,5.80878573356370387e-01,7.21530188696593022e-01,4.12504428979423854e-01,1.42421639562536928e+00,3.86794700665188396e-01,-2.43781094527363185e-01,0.00000000000000000e+00,nan,nan,5.07444174068016340e-01,2.58730769208140976e-01,-3.21325561087598244e+00
-9.70000000000000029e-02,-1.07419712070874862e-01,-3.56876119836793571e-01,4.59470089220703981e-01,1.17642023596372880e+00,5.78896037206240388e-01,7.27425886046849879e-01,4.11053355304995316e-01,1.43277420581572734e+00,3.88074451827242539e-01,-2.40694789081885852e-01,0.00000000000000000e+00,nan,nan,5.05712269216629262e-01,2.59511378770920731e-01,-3.19333092871695223e+00
-9.60000000000000020e-02,-1.06194690265486724e-01,-3.52416007518208174e-01,4.57885697021332749e-01,1.18395116184074700e+00,5.76899828122963365e-01,7.33403185876586816e-01,4.09592886405235390e-01,1.44144865106528863e+00,3.89351371681415870e-01,-2.37623762376237613e-01,0.00000000000000000e+00,nan,nan,5.03968419957949276e-01,2.60279952337470144e-01,-3.17338797289532604e+00
-9.50000000000000011e-02,-1.04972375690607730e-01,-3.47974726046213545e-01,4.56290263538696672e-01,1.19158741684435032e+00,5.74889707894483126e-01,7.39464085489494938e-01,4.08122856009611401e-01,1.45024258081848201e+00,3.90625469613259835e-01,-2.34567901234567888e-01,0.00000000000000000e+00,nan,nan,5.02212418194577626e-01,2.61036341737190369e-01,-3.15342574117140595e+00
-9.40000000000000002e-02,-1.03752759381898457e-01,-3.43552183383769749e-01,4.54683594377634392e-01,1.19933160634218261e+00,5.72865431598243768e-01,7.45610652767245252e-01,4.06643093152339374e-01,1.45915894512776889e+00,3.91896754966887473e-01,-2.31527093596059108e-01,0.00000000000000000e+00,nan,nan,5.00444049966954241e-01,2.61780393992983695e-01,-3.13344320641718355e+00
-9.29999999999999993e-02,-1.02535832414553468e-01,-3.39148288030496625e-01,4.53065489608349303e-01,1.20718642875326054e+00,5.70826747338486151e-01,7.51845029446429836e-01,4.05153421988334705e-01,1.46820079932286074e+00,3.93165237045203897e-01,-2.28501228501228476e-01,0.00000000000000000e+00,nan,nan,4.98663095223864594e-01,2.62511951127594512e-01,-3.11343931562644149e+00
-9.19999999999999984e-02,-1.01321585903083697e-01,-3.34762949018999001e-01,4.51435743547400181e-01,1.21515467991515225e+00,5.68773395970313067e-01,7.58169434584796686e-01,4.03653661599885250e-01,1.47737130894958346e+00,3.94430925110132335e-01,-2.25490196078431349e-01,0.00000000000000000e+00,nan,nan,4.96869327581389075e-01,2.63230849959923963e-01,-3.09341298887529970e+00
-9.09999999999999976e-02,-1.00110011001100105e-01,-3.30396075911221498e-01,4.49794144527541517e-01,1.22323925770618525e+00,5.66705110809706425e-01,7.64586168229898666e-01,4.02143625793476178e-01,1.48667375499706989e+00,3.95693828382838397e-01,-2.22493887530562318e-01,0.00000000000000000e+00,nan,nan,4.95062514069579074e-01,2.63936921890647158e-01,-3.07336311823028430e+00
-8.99999999999999967e-02,-9.89010989010988967e-02,-3.26047578794831538e-01,4.48140474655716492e-01,1.23144316694056499e+00,5.64621617328617154e-01,7.71097615304351613e-01,4.00623122886147653e-01,1.49611153943350450e+00,3.96953956043956113e-01,-2.19512195121951192e-01,0.00000000000000000e+00,nan,nan,4.93242414866094048e-01,2.64629992676459203e-01,-3.05328856660053871e+00
-8.89999999999999958e-02,-9.76948408342480645e-02,-3.21717368279631433e-01,4.46474509558453803e-01,1.23976952455575073e+00,5.62522632834185687e-01,7.77706249723056242e-01,3.99091955480724958e-01,1.50568819107228835e+00,3.98211317233809092e-01,-2.16545012165450107e-01,0.00000000000000000e+00,nan,nan,4.91408783015974293e-01,2.65309882192226121e-01,-3.03318816653071455e+00
-8.79999999999999949e-02,-9.64912280701754332e-02,-3.17405355493998176e-01,4.44796018113863101e-01,1.24822156511304572e+00,5.60407866131077403e-01,7.84414638759020511e-01,3.97549920229209208e-01,1.51540737179231577e+00,3.99465921052631900e-01,-2.13592233009708699e-01,0.00000000000000000e+00,nan,nan,4.89561364136664179e-01,2.65976404180242931e-01,-3.01306071893079830e+00
-8.69999999999999940e-02,-9.52902519167579259e-02,-3.13111452081351382e-01,4.43104762169363453e-01,1.25680264663411601e+00,5.58277017165842437e-01,7.91225447675806492e-01,3.95996807583562593e-01,1.52527288313803311e+00,4.00717776560788552e-01,-2.10653753026634361e-01,0.00000000000000000e+00,nan,nan,4.87699896107331332e-01,2.66629365985742328e-01,-2.99290499173875668e+00
-8.59999999999999931e-02,-9.40919037199124675e-02,-3.08835570196649256e-01,4.41400496244210405e-01,1.26551625679808355e+00,5.56129776652123597e-01,7.98141444646167431e-01,3.94432401533064247e-01,1.53528867332713936e+00,4.01966892778993667e-01,-2.07729468599033795e-01,0.00000000000000000e+00,nan,nan,4.85824108741456206e-01,2.67268568277740481e-01,-2.97271971851163919e+00
-8.50000000000000061e-02,-9.28961748633879841e-02,-3.04577622502911372e-01,4.39682967215817955e-01,1.27436601952595296e+00,5.53965825675446499e-01,8.05165505978111984e-01,3.92856479327348018e-01,1.54545884469618011e+00,4.03213278688524746e-01,-2.04819277108433756e-01,0.00000000000000000e+00,nan,nan,4.83933723441584029e-01,2.67893804754230136e-01,-2.95250359694046116e+00
-8.40000000000000052e-02,-9.17030567685589576e-02,-3.00337522167769488e-01,4.37951913988788966e-01,1.28335570198147098e+00,5.51784835276224128e-01,8.12300621671486978e-01,3.91268811184161014e-01,1.55578766161692217e+00,4.04456943231441102e-01,-2.01923076923076955e-01,0.00000000000000000e+00,nan,nan,4.82028452835046028e-01,2.68504861830649533e-01,-2.93225528728376350e+00
-8.30000000000000043e-02,-9.05125408942202836e-02,-2.96115182860044512e-01,4.36207067145483796e-01,1.29248922202005501e+00,5.49586466009501340e-01,8.19549901330197228e-01,3.89669159980811086e-01,1.56627955891927417e+00,4.05697895310796142e-01,-1.99040767386091139e-01,0.00000000000000000e+00,nan,nan,4.80108000389360301e-01,2.69101518310462140e-01,-2.91197341071434757e+00
-8.20000000000000034e-02,-8.93246187363834487e-02,-2.91910518746351100e-01,4.34448148576861204e-01,1.30177065612027398e+00,5.47370367479842801e-01,8.26916580457427663e-01,3.88057280928182147e-01,1.57693915085971614e+00,4.06936143790849636e-01,-1.96172248803827776e-01,0.00000000000000000e+00,nan,nan,4.78172060005919775e-01,2.69683545036608019e-01,-2.89165654757331403e+00
-8.10000000000000026e-02,-8.81392818280739981e-02,-2.87723444487727908e-01,4.32674871092222524e-01,1.31120424783544909e+00,5.45136177849641967e-01,8.34404027163681228e-01,3.86432921226106729e-01,1.58777124067772535e+00,4.08171697497279551e-01,-1.93317422434367558e-01,0.00000000000000000e+00,nan,nan,4.76220315590459853e-01,2.70250704522460306e-01,-2.87130323552494549e+00
-8.00000000000000017e-02,-8.69565217391304324e-02,-2.83553875236294883e-01,4.30886938006376785e-01,1.32079441680638920e+00,5.42883523318981376e-01,8.42015749320193185e-01,3.84795819698788288e-01,1.59878083078652766e+00,4.09404565217391436e-01,-1.90476190476190493e-01,0.00000000000000000e+00,nan,nan,4.74252440598675051e-01,2.70802750560811101e-01,-2.85091196760550902e+00
-7.90000000000000008e-02,-8.57763300760043396e-02,-2.79401726631935965e-01,4.29084042702620738e-01,1.33054576838005589e+00,5.40612017575022530e-01,8.49755402193268283e-01,3.83145706408849485e-01,1.60997313364883121e+00,4.10634755700325815e-01,-1.87648456057007140e-01,0.00000000000000000e+00,nan,nan,4.72268097555216315e-01,2.71339427809319245e-01,-2.83048119015856425e+00
-7.79999999999999999e-02,-8.45986984815618182e-02,-2.75266914799008056e-01,4.27265868169791729e-01,1.34046310388315115e+00,5.38321261208728474e-01,8.57626796598435659e-01,3.81482302248469685e-01,1.62135358339290159e+00,4.11862277657266684e-01,-1.84834123222748808e-01,0.00000000000000000e+00,nan,nan,4.70266937544151498e-01,2.71860471350632904e-01,-2.81000930064842658e+00
-7.69999999999999990e-02,-8.34236186348862319e-02,-2.71149356343075520e-01,4.25432086511500607e-01,1.35055143160427127e+00,5.36010841096536295e-01,8.65633907616988996e-01,3.79805318505936351e-01,1.63292784822961856e+00,4.13087139761646682e-01,-1.82033096926713961e-01,0.00000000000000000e+00,nan,nan,4.68248599668806664e-01,2.72365606225366819e-01,-2.78949464534319436e+00
-7.59999999999999981e-02,-8.22510822510822415e-02,-2.67048968347669613e-01,4.23582358425489358e-01,1.36081597854341707e+00,5.33680329744388948e-01,8.73780883921577267e-01,3.78114456405793775e-01,1.64470184373695671e+00,4.14309350649350705e-01,-1.79245283018867912e-01,0.00000000000000000e+00,nan,nan,4.66212710478724535e-01,2.72854546935831777e-01,-2.76893551685754691e+00
-7.49999999999999972e-02,-8.10810810810810717e-02,-2.62965668371073713e-01,4.21716332650874659e-01,1.37126220299337520e+00,5.31329284591305573e-01,8.82072057762056883e-01,3.76409406620610398e-01,1.65668174708481031e+00,4.15528918918919077e-01,-1.76470588235294129e-01,0.00000000000000000e+00,nan,nan,4.64158883361277919e-01,2.73326996918307308e-01,-2.74833015154496962e+00
-7.39999999999999963e-02,-7.99136069114470826e-02,-2.58899374443133046e-01,4.19833645380840781e-01,1.38189580802385903e+00,5.28957247269420838e-01,8.90511955667858901e-01,3.74689848752209009e-01,1.66887401228028187e+00,4.16745853131749389e-01,-1.73708920187793436e-01,0.00000000000000000e+00,nan,nan,4.62086717895253962e-01,2.73782647981400007e-01,-2.72767672672795358e+00
-7.29999999999999954e-02,-7.87486515641855345e-02,-2.54850005062089047e-01,4.17933919638123208e-01,1.39272275594637263e+00,5.26563742817143687e-01,8.99105309928760921e-01,3.72955450780010578e-01,1.68128538652155113e+00,4.17960161812297892e-01,-1.70960187353629972e-01,0.00000000000000000e+00,nan,nan,4.59995799163485375e-01,2.74221179707852258e-01,-2.70697335775387060e+00
-7.19999999999999946e-02,-7.75862068965517127e-02,-2.50817479191438708e-01,4.16016764610380840e-01,1.40374928384568065e+00,5.24148278841779280e-01,9.07857070922220011e-01,3.71205868473925005e-01,1.69392292775738795e+00,4.19171853448275789e-01,-1.68224299065420552e-01,0.00000000000000000e+00,nan,nan,4.57885697021332749e-01,2.74642258816857221e-01,-2.68621809486288354e+00
-7.09999999999999937e-02,-7.64262648008611351e-02,-2.46801716256817405e-01,4.14081774942285319e-01,1.41498192027258352e+00,5.21710344627616673e-01,9.16772420362440998e-01,3.69440744768984475e-01,1.70679402355934373e+00,4.20380936490850399e-01,-1.65501165501165476e-01,0.00000000000000000e+00,nan,nan,4.55755965317528045e-01,2.75045538483717933e-01,-2.66540891985317785e+00
-7.00000000000000067e-02,-7.52688172043010917e-02,-2.42802636142906758e-01,4.12128529980855696e-01,1.42642750320258660e+00,5.19249410185110394e-01,9.25856785554178829e-01,3.67659709098649867e-01,1.71990641142481460e+00,4.21587419354839010e-01,-1.62790697674418616e-01,0.00000000000000000e+00,nan,nan,4.53606141063557844e-01,2.75430657613346619e-01,-2.64454374252731395e+00
-6.90000000000000058e-02,-7.41138560687432946e-02,-2.38820159190365033e-01,4.10156592970234768e-01,1.43809319937609859e+00,5.16764925236362305e-01,9.35115854743066244e-01,3.65862376683426915e-01,1.73326820064168308e+00,4.22791310418904498e-01,-1.60092807424593975e-01,0.00000000000000000e+00,nan,nan,4.51435743547400181e-01,2.75797240063769433e-01,-2.62362039690196625e+00
-6.80000000000000049e-02,-7.29613733905579431e-02,-2.34854206192783133e-01,4.08165510191734859e-01,1.44998652514822268e+00,5.14256318131647072e-01,9.44555593664101467e-01,3.64048347771102065e-01,1.74688789585925264e+00,4.23992618025751167e-01,-1.57407407407407413e-01,0.00000000000000000e+00,nan,nan,4.49244273387022219e-01,2.76144893815438552e-01,-2.60263663716167670e+00
-6.70000000000000040e-02,-7.18113612004287194e-02,-2.30904698393661484e-01,4.06154810044567993e-01,1.46211536899013561e+00,5.11722994691204858e-01,9.54182263401006647e-01,3.62217206824544724e-01,1.76077442252596361e+00,4.25191350482315045e-01,-1.54734411085450357e-01,0.00000000000000000e+00,nan,nan,4.47031211518593374e-01,2.76473210081698284e-01,-2.58159013333520360e+00
-6.60000000000000031e-02,-7.06638115631691710e-02,-2.26971557483412772e-01,4.04124002062219045e-01,1.47448801579976374e+00,5.09164336965948872e-01,9.64002439681623802e-01,3.60368521652615903e-01,1.77493715437212662e+00,4.26387516059957283e-01,-1.52073732718894017e-01,0.00000000000000000e+00,nan,nan,4.44796018113863156e-01,2.76781762355323480e-01,-2.56047846667108780e+00
-6.50000000000000022e-02,-6.95187165775401072e-02,-2.23054705596385350e-01,4.02072575858905823e-01,1.48711317319716230e+00,5.06579701910088609e-01,9.74023033748571132e-01,3.58501842479271748e-01,1.78938594313589627e+00,4.27581122994652452e-01,-1.49425287356321851e-01,0.00000000000000000e+00,nan,nan,4.42538131420591008e-01,2.77070105385490095e-01,-2.53929912468657637e+00
-6.40000000000000013e-02,-6.83760683760683829e-02,-2.19154065307911511e-01,4.00000000000000022e-01,1.50000000000000000e+00,5.03968419957949276e-01,9.84251314960249202e-01,3.56616700945444287e-01,1.80413115075331643e+00,4.28772179487179494e-01,-1.46788990825688082e-01,0.00000000000000000e+00,nan,nan,4.40256966519283588e-01,2.77337774078943111e-01,-2.51804949586138793e+00
-6.30000000000000004e-02,-6.72358591248665982e-02,-2.15269559631376478e-01,3.97905720789639206e-01,1.51315813709717917e+00,5.01329793496458453e-01,9.94694935295251437e-01,3.54712609037709181e-01,1.81918368425885557e+00,4.29960693703308472e-01,-1.44164759725400465e-01,0.00000000000000000e+00,nan,nan,4.37951913988788966e-01,2.77584282318509012e-01,-2.49672686394492205e+00
-6.19999999999999996e-02,-6.60980810234541583e-02,-2.11401112015311837e-01,3.95789160968040565e-01,1.52659774096428213e+00,4.98663095223864594e-01,1.00536195595358935e+00,3.52789057937121786e-01,1.83455503367179773e+00,4.31146673773987299e-01,-1.41552511415525106e-01,0.00000000000000000e+00,nan,nan,4.35622338472504922e-01,2.77809121691297733e-01,-2.47532840184212688e+00
-6.09999999999999987e-02,-6.49627263045793324e-02,-2.07548646340509041e-01,3.93649718310217334e-01,1.54032952009366308e+00,4.95967566384230119e-01,1.01626087627127593e+00,3.50845516780878386e-01,1.85025731317682185e+00,4.32330127795527153e-01,-1.38952164009111617e-01,0.00000000000000000e+00,nan,nan,4.33267577136066895e-01,2.78011760118159645e-01,-2.45385116503945522e+00
-5.99999999999999978e-02,-6.38297872340425482e-02,-2.03712086917157087e-01,3.91486764116886377e-01,1.55436477464517697e+00,4.93242414866094048e-01,1.02740066519113338e+00,3.48881431328656233e-01,1.86630330594456773e+00,4.33511063829787435e-01,-1.36363636363636354e-01,0.00000000000000000e+00,nan,nan,4.30886938006376785e-01,2.78191640374946147e-01,-2.43229208452824031e+00
-5.89999999999999969e-02,-6.26992561105207125e-02,-1.99891358482000153e-01,3.89299641587326051e-01,1.56871543966136473e+00,4.90486813152401668e-01,1.03879079556270337e+00,3.46896222524575193e-01,1.88270651298071412e+00,4.34689489904356963e-01,-1.33786848072562359e-01,0.00000000000000000e+00,nan,nan,4.28479698180701252e-01,2.78348178495131326e-01,-2.41064795917791219e+00
-5.80000000000000029e-02,-6.15711252653927885e-02,-1.96086386195518436e-01,3.87087664062779724e-01,1.58339413223412695e+00,4.87699896107331388e-01,1.05044128157846339e+00,3.44889284944693952e-01,1.89948120644095653e+00,4.35865414012739150e-01,-1.31221719457013580e-01,0.00000000000000000e+00,nan,nan,4.26045101893287204e-01,2.78480762042098373e-01,-2.38891544750628437e+00
-5.70000000000000021e-02,-6.04453870625662817e-02,-1.92297095639129223e-01,3.84850113127680526e-01,1.59841420305944704e+00,4.84880758583987936e-01,1.06236271969283846e+00,3.42859985118785904e-01,1.91664248790521308e+00,4.37038844114528313e-01,-1.28668171557562078e-01,0.00000000000000000e+00,nan,nan,4.23582358425489358e-01,2.78588748238016493e-01,-2.36709105878790149e+00
-5.60000000000000012e-02,-5.93220338983050863e-02,-1.88523412812410252e-01,3.82586236554477821e-01,1.61378979287355095e+00,4.82028452835046028e-01,1.07456633341560837e+00,3.40807659713815880e-01,1.93420635216861969e+00,4.38209788135593303e-01,-1.26126126126126115e-01,0.00000000000000000e+00,nan,nan,4.21090639843758607e-01,2.78671461934699327e-01,-2.34517114343459365e+00
-5.50000000000000003e-02,-5.82010582010582048e-02,-1.84765264130343526e-01,3.80295246076139182e-01,1.62953589432929524e+00,4.79141985706278417e-01,1.08706402242323152e+00,3.38731613565033229e-01,1.95218975718075249e+00,4.39378253968254251e-01,-1.23595505617977525e-01,0.00000000000000000e+00,nan,nan,4.18569078547963769e-01,2.78728193410035630e-01,-2.32315188257457450e+00
-5.39999999999999994e-02,-5.70824524312896417e-02,-1.81022576420580283e-01,3.77976314968461957e-01,1.64566841994699908e+00,4.76220315590459853e-01,1.09986841649145539e+00,3.36631117538874758e-01,1.97061070084977574e+00,4.40544249471458871e-01,-1.21076233183856505e-01,0.00000000000000000e+00,nan,nan,4.16016764610380840e-01,2.78758195971571809e-01,-2.30102927674738478e+00
-5.29999999999999985e-02,-5.59662090813093996e-02,-1.77295276920726746e-01,3.75628575422107203e-01,1.66220427686116379e+00,4.73262349116336856e-01,1.11299293482182549e+00,3.34505406209910539e-01,1.98948830552674227e+00,4.41707782470961208e-01,-1.18568232662192394e-01,0.00000000000000000e+00,nan,nan,4.13432742883242110e-01,2.78760683346464255e-01,-2.27879913362183606e+00
-5.19999999999999976e-02,-5.48523206751054884e-02,-1.73583293275650280e-01,3.73251115681724865e-01,1.67916144918562127e+00,4.70266937544151498e-01,1.12645185141495086e+00,3.32353675331812259e-01,2.00884291109953583e+00,4.42868860759493943e-01,-1.16071428571428562e-01,0.00000000000000000e+00,nan,nan,4.10816009849935937e-01,2.78734826834404370e-01,-2.25645705463237434e+00
-5.09999999999999967e-02,-5.37407797681770244e-02,-1.69886553534806223e-01,3.70842976926618939e-01,1.69655908893719287e+00,4.67232872835526003e-01,1.14026036723665447e+00,3.30175079079740974e-01,2.02869617775873623e+00,4.44027492096944476e-01,-1.13585746102449883e-01,0.00000000000000000e+00,nan,nan,4.08165510191734804e-01,2.78679752196989150e-01,-2.23399842041581786e+00
-5.00000000000000028e-02,-5.26315789473684251e-02,-1.66204986149584510e-01,3.68403149864038715e-01,1.71441761659490632e+00,4.64158883361277919e-01,1.15443469003188337e+00,3.27968727038575381e-01,2.04907119965246221e+00,4.45183684210526343e-01,-1.11111111111111119e-01,0.00000000000000000e+00,nan,nan,4.05480133038226720e-01,2.78594536253516489e-01,-2.21141837491505422e+00
-4.90000000000000019e-02,-5.15247108307045273e-02,-1.62538519970676754e-01,3.65930571002297200e-01,1.73275883253198426e+00,4.61043629205844685e-01,1.16899212276833042e+00,3.25733680907965395e-01,2.06999263082820573e+00,4.46337444794952853e-01,-1.08647450110864741e-01,0.00000000000000000e+00,nan,nan,4.02758707865351673e-01,2.78478203149077563e-01,-2.18871180799835718e+00
-4.80000000000000010e-02,-5.04201680672268920e-02,-1.58887084245462940e-01,3.63424118566427978e-01,1.75160604074552184e+00,4.57885697021332749e-01,1.18395116184074700e+00,3.23468950891220186e-01,2.09148682507178663e+00,4.47488781512605183e-01,-1.06194690265486724e-01,0.00000000000000000e+00,nan,nan,4.00000000000000022e-01,2.78329720256040747e-01,-2.16587333642236768e+00
-4.70000000000000001e-02,-4.93179433368310591e-02,-1.55250608615417840e-01,3.60882608013869510e-01,1.77098418652962009e+00,4.54683594377634392e-01,1.19933160634218261e+00,3.21173491730423644e-01,2.11358199150304760e+00,4.48637701993704230e-01,-1.03752759381898457e-01,0.00000000000000000e+00,nan,nan,3.97202705684384649e-01,2.78147993664559390e-01,-2.14289728294290649e+00
-4.59999999999999992e-02,-4.82180293501048227e-02,-1.51629023113537209e-01,3.58304787101594691e-01,1.79092000999824030e+00,4.51435743547400181e-01,1.21515467991515225e+00,3.18846198344791776e-01,2.13630836808230251e+00,4.49784213836478264e-01,-1.01321585903083697e-01,0.00000000000000000e+00,nan,nan,3.94365446646714468e-01,2.77931863211236141e-01,-2.11977765334983115e+00
-4.49999999999999983e-02,-4.71204188481675404e-02,-1.48022258161782855e-01,3.55689330449006302e-01,1.81144221767249736e+00,4.48140474655716492e-01,1.23144316694056499e+00,3.16485901023012439e-01,2.15969841553001007e+00,4.50928324607330122e-01,-9.89010989010988967e-02,0.00000000000000000e+00,nan,nan,3.91486764116886377e-01,2.77680096987582281e-01,-2.09650811116970059e+00
