t,Q,E2,kappa,wkb_W,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,norm_hilbert,norm_krein,ln_norm_hilbert,krein_drift,krein_drift_normalized
5.19630130374679133e+00,9.03015046601166027e+00,-8.05436174388105997e+01,8.97460959812796588e+00,7.51478099684263334e+00,-5.99084651467909907e+02,0.00000000000000000e+00,0.00000000000000000e+00,3.12421645722230267e+02,5.99084651467909907e+02,0.00000000000000000e+00,0.00000000000000000e+00,-3.12421645722230267e+02,0.00000000000000000e+00,-2.13007013706622928e+02,5.81207927204140788e+02,0.00000000000000000e+00,0.00000000000000000e+00,-2.13007013706622928e+02,5.81207927204140788e+02,0.00000000000000000e+00,-2.41800984679627959e+02,0.00000000000000000e+00,0.00000000000000000e+00,-5.69830611972636575e+02,2.41800984679627959e+02,0.00000000000000000e+00,0.00000000000000000e+00,5.69830611972636575e+02,0.00000000000000000e+00,6.13956409318843725e+02,2.82076641706693465e+02,0.00000000000000000e+00,0.00000000000000000e+00,6.13956409318843725e+02,2.82076641706693465e+02,0.00000000000000000e+00,3.35873738749344368e+06,9.98749236343428493e-01,1.50270756837856041e+01,1.85715194334079570e-08,5.52931571922254333e-15
5.20629419086938139e+00,9.12084011134194128e+00,-8.21897243366640708e+01,9.06585485967341498e+00,7.60491840936322028e+00,-6.55398762618920387e+02,0.00000000000000000e+00,0.00000000000000000e+00,3.41465117553673679e+02,6.55398762618920387e+02,0.00000000000000000e+00,0.00000000000000000e+00,-3.41465117553673679e+02,0.00000000000000000e+00,-2.33495165229601184e+02,6.36199670395283079e+02,0.00000000000000000e+00,0.00000000000000000e+00,-2.33495165229601184e+02,6.36199670395283079e+02,0.00000000000000000e+00,-2.65013097146351981e+02,0.00000000000000000e+00,0.00000000000000000e+00,-6.23729164892554763e+02,2.65013097146351981e+02,0.00000000000000000e+00,0.00000000000000000e+00,6.23729164892554763e+02,0.00000000000000000e+00,6.71652257372007966e+02,3.08268080922177433e+02,0.00000000000000000e+00,0.00000000000000000e+00,6.71652257372007966e+02,3.08268080922177433e+02,0.00000000000000000e+00,4.02166390938008716e+06,9.98749237041920424e-01,1.52072062827649894e+01,1.92700113643695659e-08,4.79155190452996116e-15
5.21628707799197144e+00,9.21244055121558070e+00,-8.38690609096812381e+01,9.15800529098347127e+00,7.69597214048404332e+00,-7.17666416702663469e+02,0.00000000000000000e+00,0.00000000000000000e+00,3.73555711291443174e+02,7.17666416702663469e+02,0.00000000000000000e+00,0.00000000000000000e+00,-3.73555711291443174e+02,0.00000000000000000e+00,-2.56182861669112128e+02,6.97030945377799071e+02,0.00000000000000000e+00,0.00000000000000000e+00,-2.56182861669112128e+02,6.97030945377799071e+02,0.00000000000000000e+00,-2.90713979967485955e+02,0.00000000000000000e+00,0.00000000000000000e+00,-6.83349968375434742e+02,2.90713979967485955e+02,0.00000000000000000e+00,0.00000000000000000e+00,6.83349968375434742e+02,0.00000000000000000e+00,7.35446557867526622e+02,3.37205153611423611e+02,0.00000000000000000e+00,0.00000000000000000e+00,7.35446557867526622e+02,3.37205153611423611e+02,0.00000000000000000e+00,4.82428301011416223e+06,9.98749237507581711e-01,1.53891726827732374e+01,1.97356726516773051e-08,4.09090275390172001e-15
5.22627996511456150e+00,9.30496093272645908e+00,-8.55822979595656506e+01,9.25107009807868863e+00,7.78795128138619130e+00,-7.86580427941951143e+02,0.00000000000000000e+00,0.00000000000000000e+00,4.09045950391002236e+02,7.86580427941951143e+02,0.00000000000000000e+00,0.00000000000000000e+00,-4.09045950391002236e+02,0.00000000000000000e+00,-2.81329036118563522e+02,7.64383585102269876e+02,0.00000000000000000e+00,0.00000000000000000e+00,-2.81329036118563522e+02,7.64383585102269876e+02,0.00000000000000000e+00,-3.19196334015055243e+02,0.00000000000000000e+00,0.00000000000000000e+00,-7.49361055892650711e+02,3.19196334015055243e+02,0.00000000000000000e+00,0.00000000000000000e+00,7.49361055892650711e+02,0.00000000000000000e+00,8.06048884641267591e+02,3.69205301588681721e+02,0.00000000000000000e+00,0.00000000000000000e+00,8.06048884641267591e+02,3.69205301588681721e+02,0.00000000000000000e+00,5.79782260355927981e+06,9.98749237973242998e-01,1.55729929918520451e+01,2.02013339389850444e-08,3.48429666105745586e-15
5.23627285223715155e+00,9.39841049483257152e+00,-8.73301198293790151e+01,9.34505857816734142e+00,7.88086501570033704e+00,-8.62921155947396414e+02,0.00000000000000000e+00,0.00000000000000000e+00,4.48332694217532207e+02,8.62921155947396414e+02,0.00000000000000000e+00,0.00000000000000000e+00,-4.48332694217532207e+02,0.00000000000000000e+00,-3.09225641910126058e+02,8.39025811756995722e+02,0.00000000000000000e+00,0.00000000000000000e+00,-3.09225641910126058e+02,8.39025811756995722e+02,0.00000000000000000e+00,-3.50790158560606073e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.22515091087233714e+02,3.50790158560606073e+02,0.00000000000000000e+00,0.00000000000000000e+00,8.22515091087233714e+02,0.00000000000000000e+00,8.84258464212170452e+02,4.04625869853961433e+02,0.00000000000000000e+00,0.00000000000000000e+00,8.84258464212170452e+02,4.04625869853961433e+02,0.00000000000000000e+00,6.98087974598062783e+06,9.98749237041920424e-01,1.57586855049025267e+01,1.92700113643695659e-08,2.76039869838248320e-15
5.24626573935974161e+00,9.49279856927860166e+00,-8.91132246768978717e+01,9.43998012057747182e+00,7.97472262042258251e+00,-9.47568402332460209e+02,0.00000000000000000e+00,0.00000000000000000e+00,4.91863139271927196e+02,9.47568402332460209e+02,0.00000000000000000e+00,0.00000000000000000e+00,-4.91863139271927196e+02,0.00000000000000000e+00,-3.40202173663127269e+02,9.21824002350272849e+02,0.00000000000000000e+00,0.00000000000000000e+00,-3.40202173663127269e+02,9.21824002350272849e+02,0.00000000000000000e+00,-3.85867854947866817e+02,0.00000000000000000e+00,0.00000000000000000e+00,-9.03660892587548346e+02,3.85867854947866817e+02,0.00000000000000000e+00,0.00000000000000000e+00,9.03660892587548346e+02,0.00000000000000000e+00,9.70976357578518787e+02,4.43869505482048226e+02,0.00000000000000000e+00,0.00000000000000000e+00,9.70976357578518787e+02,4.43869505482048226e+02,0.00000000000000000e+00,8.42124894059007429e+06,9.98749237507581711e-01,1.59462687054550187e+01,1.97356726516773051e-08,2.34355649511228370e-15
5.25625862648233166e+00,9.58813458152778786e+00,-9.09323247534890413e+01,9.53584420769808183e+00,8.06953346683971695e+00,-1.04151503320712459e+03,0.00000000000000000e+00,0.00000000000000000e+00,5.40141688124061147e+02,1.04151503320712459e+03,0.00000000000000000e+00,0.00000000000000000e+00,-5.40141688124061147e+02,0.00000000000000000e+00,-3.74630848390584731e+02,1.01375616437390318e+03,0.00000000000000000e+00,0.00000000000000000e+00,-3.74630848390584731e+02,1.01375616437390318e+03,0.00000000000000000e+00,-4.24850075002020105e+02,0.00000000000000000e+00,0.00000000000000000e+00,-9.93756633760356522e+02,4.24850075002020105e+02,0.00000000000000000e+00,0.00000000000000000e+00,9.93756633760356522e+02,0.00000000000000000e+00,1.06721940911950287e+03,4.87390336839546421e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.06721940911950287e+03,4.87390336839546421e+02,0.00000000000000000e+00,1.01782257640715409e+07,9.98749236576259136e-01,1.61357612674600261e+01,1.88043500770618266e-08,1.84750766125073891e-15
5.26625151360492172e+00,9.68442805170313115e+00,-9.27881466886145034e+01,9.63266041592946998e+00,8.16530702146389586e+00,-1.14588259331032077e+03,0.00000000000000000e+00,0.00000000000000000e+00,5.93737819280317581e+02,1.14588259331032077e+03,0.00000000000000000e+00,0.00000000000000000e+00,-5.93737819280317581e+02,0.00000000000000000e+00,-4.12932548859088513e+02,1.11592738530308429e+03,0.00000000000000000e+00,0.00000000000000000e+00,-4.12932548859088513e+02,1.11592738530308429e+03,0.00000000000000000e+00,-4.68212429430731390e+02,0.00000000000000000e+00,0.00000000000000000e+00,-1.09388497571875155e+03,4.68212429430731390e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.09388497571875155e+03,0.00000000000000000e+00,1.17413623469114600e+03,5.35701052902298215e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.17413623469114600e+03,5.35701052902298215e+02,0.00000000000000000e+00,1.23255149394878987e+07,9.98749236576259136e-01,1.63271820571004191e+01,1.88043500770618266e-08,1.52564417546705034e-15
5.27624440072751177e+00,9.78168859553806591e+00,-9.46814317800794640e+01,9.73043841664287257e+00,8.26205284697688036e+00,-1.26193922077557272e+03,0.00000000000000000e+00,0.00000000000000000e+00,6.53295112830731796e+02,1.26193922077557272e+03,0.00000000000000000e+00,0.00000000000000000e+00,-6.53295112830731796e+02,0.00000000000000000e+00,-4.55583648101844972e+02,1.22958756265698457e+03,0.00000000000000000e+00,0.00000000000000000e+00,-4.55583648101844972e+02,1.22958756265698457e+03,0.00000000000000000e+00,-5.16493190304241693e+02,0.00000000000000000e+00,0.00000000000000000e+00,-1.20527043398063756e+03,5.16493190304241693e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.20527043398063756e+03,0.00000000000000000e+00,1.29302556526683293e+03,5.89381021875123565e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.29302556526683293e+03,5.89381021875123565e+02,0.00000000000000000e+00,1.49549085441548266e+07,9.98749238438904285e-01,1.65205501346249335e+01,2.06669952262927836e-08,1.38195396951260818e-15
5.28623728785010183e+00,9.87992592533667136e+00,-9.66129362901396860e+01,9.82918797714946990e+00,8.35978060318390348e+00,-1.39112022216045261e+03,0.00000000000000000e+00,0.00000000000000000e+00,7.19541612032171656e+02,1.39112022216045261e+03,0.00000000000000000e+00,0.00000000000000000e+00,-7.19541612032171656e+02,0.00000000000000000e+00,-5.03123853561197791e+02,1.35615177167914135e+03,0.00000000000000000e+00,0.00000000000000000e+00,-5.03123853561197791e+02,1.35615177167914135e+03,0.00000000000000000e+00,-5.70302143770594171e+02,0.00000000000000000e+00,0.00000000000000000e+00,-1.32929932846646921e+03,5.70302143770594171e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.32929932846646921e+03,0.00000000000000000e+00,1.42535731431104614e+03,6.49085611063444617e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.42535731431104614e+03,6.49085611063444617e+02,0.00000000000000000e+00,1.81809473752013817e+07,9.98749235644936562e-01,1.67158847562030459e+01,1.78730275024463481e-08,9.83063595840168800e-16
5.29623017497269188e+00,9.97914985094352502e+00,-9.85834317475861752e+01,9.92891896167886756e+00,8.45850004797725141e+00,-1.53505172673759148e+03,0.00000000000000000e+00,0.00000000000000000e+00,7.93301730649551473e+02,1.53505172673759148e+03,0.00000000000000000e+00,0.00000000000000000e+00,-7.93301730649551473e+02,0.00000000000000000e+00,-5.56165232303015046e+02,1.49722368672150651e+03,0.00000000000000000e+00,0.00000000000000000e+00,-5.56165232303015046e+02,1.49722368672150651e+03,0.00000000000000000e+00,-6.30330775050646025e+02,0.00000000000000000e+00,0.00000000000000000e+00,-1.46754272432752578e+03,6.30330775050646025e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.46754272432752578e+03,0.00000000000000000e+00,1.57279679785106691e+03,7.15556896606458849e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.57279679785106691e+03,7.15556896606458849e+02,0.00000000000000000e+00,2.21468398932569623e+07,9.98749235644936562e-01,1.69132053758013186e+01,1.78730275024463481e-08,8.07023827714948176e-16
5.30622306209528194e+00,1.00793702807233085e+01,-1.00593705255928271e+02,1.00296413323671878e+01,8.55822103830971770e+00,-1.69557790872196483e+03,0.00000000000000000e+00,0.00000000000000000e+00,8.75509950682996305e+02,1.69557790872196483e+03,0.00000000000000000e+00,0.00000000000000000e+00,-8.75509950682996305e+02,0.00000000000000000e+00,-6.15402605716198991e+02,1.65462254170369579e+03,0.00000000000000000e+00,0.00000000000000000e+00,-6.15402605716198991e+02,1.65462254170369579e+03,0.00000000000000000e+00,-6.97363998159035987e+02,0.00000000000000000e+00,0.00000000000000000e+00,-1.62178283894852188e+03,6.97363998159035987e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.62178283894852188e+03,0.00000000000000000e+00,1.73723260754154330e+03,7.89635982960063870e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.73723260754154330e+03,7.89635982960063870e+02,0.00000000000000000e+00,2.70319929637087174e+07,9.98749237507581711e-01,1.71125316470813473e+01,1.97356726516773051e-08,7.30085742408007157e-16
5.31621594921787199e+00,1.01805972225502366e+01,-1.02644559807797592e+02,1.01313651502548066e+01,8.65895353117791799e+00,-1.87479234797410254e+03,0.00000000000000000e+00,0.00000000000000000e+00,9.67226595989632642e+02,1.87479234797410254e+03,0.00000000000000000e+00,0.00000000000000000e+00,-9.67226595989632642e+02,0.00000000000000000e+00,-6.81625533818441568e+02,1.83041419644135181e+03,0.00000000000000000e+00,0.00000000000000000e+00,-6.81625533818441568e+02,1.83041419644135181e+03,0.00000000000000000e+00,-7.72293678536599259e+02,0.00000000000000000e+00,0.00000000000000000e+00,-1.79404347020347291e+03,7.72293678536599259e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.79404347020347291e+03,0.00000000000000000e+00,1.92080872082337851e+03,8.72277188754123245e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.92080872082337851e+03,8.72277188754123245e+02,0.00000000000000000e+00,3.30616125395970121e+07,9.98749241232872009e-01,1.73138834253199931e+01,2.34609629501392192e-08,7.09613389910750731e-16
5.32620883634046205e+00,1.02828407848074352e+01,-1.04736814605699195e+02,1.02341005762939030e+01,8.76070758461567856e+00,-2.07507419600921276e+03,0.00000000000000000e+00,0.00000000000000000e+00,1.06965601537737030e+03,2.07507419600921276e+03,0.00000000000000000e+00,0.00000000000000000e+00,-1.06965601537737030e+03,0.00000000000000000e+00,-7.55732146607006712e+02,2.02694697142470091e+03,0.00000000000000000e+00,0.00000000000000000e+00,-7.55732146607006712e+02,2.02694697142470091e+03,0.00000000000000000e+00,-8.56134238840072157e+02,0.00000000000000000e+00,0.00000000000000000e+00,-1.98662509484520706e+03,8.56134238840072157e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.98662509484520706e+03,0.00000000000000000e+00,2.12596153085174456e+03,9.64564398842700825e+02,0.00000000000000000e+00,0.00000000000000000e+00,2.12596153085174456e+03,9.64564398842700825e+02,0.00000000000000000e+00,4.05189680502370968e+07,9.98749237507581711e-01,1.75172807693560166e+01,1.97356726516773051e-08,4.87072440423660312e-16
5.33620172346305210e+00,1.03861111773963444e+01,-1.06871305389237278e+02,1.03378578723658840e+01,8.86349335869750732e+00,-2.29912992749316663e+03,0.00000000000000000e+00,0.00000000000000000e+00,1.18416756531497390e+03,2.29912992749316663e+03,0.00000000000000000e+00,0.00000000000000000e+00,-1.18416756531497390e+03,0.00000000000000000e+00,-8.38745123849396236e+02,2.24689302640736378e+03,0.00000000000000000e+00,0.00000000000000000e+00,-8.38745123849396236e+02,2.24689302640736378e+03,0.00000000000000000e+00,-9.50040687674959599e+02,0.00000000000000000e+00,0.00000000000000000e+00,-2.20214539634903940e+03,9.50040687674959599e+02,0.00000000000000000e+00,0.00000000000000000e+00,2.20214539634903940e+03,0.00000000000000000e+00,2.35546259490553757e+03,1.06772993319453303e+03,0.00000000000000000e+00,0.00000000000000000e+00,2.35546259490553757e+03,1.06772993319453303e+03,0.00000000000000000e+00,4.97610916045516282e+07,9.98749233782291412e-01,1.77227439435450833e+01,1.60103823532153910e-08,3.21744998691928365e-16
5.34619461058564127e+00,1.04904187127562594e+01,-1.09048884768946692e+02,1.04426474023087987e+01,8.96732111655228259e+00,-2.55004159107829810e+03,0.00000000000000000e+00,0.00000000000000000e+00,1.31231984908925756e+03,2.55004159107829810e+03,0.00000000000000000e+00,0.00000000000000000e+00,-1.31231984908925756e+03,0.00000000000000000e+00,-9.31830176575937799e+02,2.49329619118676328e+03,0.00000000000000000e+00,0.00000000000000000e+00,-9.31830176575937799e+02,2.49329619118676328e+03,0.00000000000000000e+00,-1.05532946951082022e+03,0.00000000000000000e+00,0.00000000000000000e+00,-2.44358611179266063e+03,1.05532946951082022e+03,0.00000000000000000e+00,0.00000000000000000e+00,2.44358611179266063e+03,0.00000000000000000e+00,2.61246803682974996e+03,1.18317634319052559e+03,0.00000000000000000e+00,0.00000000000000000e+00,2.61246803682974996e+03,1.18317634319052559e+03,0.00000000000000000e+00,6.12389155100270212e+07,9.98749233782291412e-01,1.79302934197469703e+01,1.60103823532153910e-08,2.61441310968250464e-16
5.35618749770823133e+00,1.05957738068941527e+01,-1.11270422566864212e+02,1.05484796329548942e+01,9.07220122538731388e+00,-2.83132263109932819e+03,0.00000000000000000e+00,0.00000000000000000e+00,1.45588874787199074e+03,2.83132263109932819e+03,0.00000000000000000e+00,0.00000000000000000e+00,-1.45588874787199074e+03,0.00000000000000000e+00,-1.03631744475090113e+03,2.76962731388550674e+03,0.00000000000000000e+00,0.00000000000000000e+00,-1.03631744475090113e+03,2.76962731388550674e+03,0.00000000000000000e+00,-1.17350260300262630e+03,0.00000000000000000e+00,0.00000000000000000e+00,-2.71434724102531572e+03,1.17350260300262630e+03,0.00000000000000000e+00,0.00000000000000000e+00,2.71434724102531572e+03,0.00000000000000000e+00,2.90057570046395949e+03,1.31250161654510293e+03,0.00000000000000000e+00,0.00000000000000000e+00,2.90057570046395949e+03,1.31250161654510293e+03,0.00000000000000000e+00,7.55231567666847110e+07,9.98749248683452606e-01,1.81399498793342175e+01,3.09115435470630473e-08,4.09298880905610613e-16
5.36618038483082138e+00,1.07021869804247522e+01,-1.13536806163973083e+02,1.06553651351782914e+01,9.17814415752272339e+00,-3.14698253794763605e+03,0.00000000000000000e+00,0.00000000000000000e+00,1.61689987203964915e+03,3.14698253794763605e+03,0.00000000000000000e+00,0.00000000000000000e+00,-1.61689987203964915e+03,0.00000000000000000e+00,-1.15372629797194918e+03,3.07984837750040197e+03,0.00000000000000000e+00,0.00000000000000000e+00,-1.15372629797194918e+03,3.07984837750040197e+03,0.00000000000000000e+00,-1.30627565649739040e+03,0.00000000000000000e+00,0.00000000000000000e+00,-3.01830984298601061e+03,1.30627565649739040e+03,0.00000000000000000e+00,0.00000000000000000e+00,3.01830984298601061e+03,0.00000000000000000e+00,3.22389134171904334e+03,1.45752835551771136e+03,0.00000000000000000e+00,0.00000000000000000e+00,3.22389134171904334e+03,1.45752835551771136e+03,0.00000000000000000e+00,9.33376587574923933e+07,9.98749241232872009e-01,1.83517342152218461e+01,2.34609629501392192e-08,2.51355811389001256e-16
5.37617327195341144e+00,1.08096688596211408e+01,-1.15848940854663013e+02,1.07633145849530489e+01,9.28516049143642519e+00,-3.50160180526642716e+03,0.00000000000000000e+00,0.00000000000000000e+00,1.79766617089866031e+03,3.50160180526642716e+03,0.00000000000000000e+00,0.00000000000000000e+00,-1.79766617089866031e+03,0.00000000000000000e+00,-1.28579411169017681e+03,3.42848685485486158e+03,0.00000000000000000e+00,0.00000000000000000e+00,-1.28579411169017681e+03,3.42848685485486158e+03,0.00000000000000000e+00,-1.45561020600904021e+03,0.00000000000000000e+00,0.00000000000000000e+00,-3.35990885884305499e+03,1.45561020600904021e+03,0.00000000000000000e+00,0.00000000000000000e+00,3.35990885884305499e+03,0.00000000000000000e+00,3.58710537250348489e+03,1.62033759173673138e+03,0.00000000000000000e+00,0.00000000000000000e+00,3.58710537250348489e+03,1.62033759173673138e+03,0.00000000000000000e+00,1.15602429904833078e+08,9.98749256134033203e-01,1.85656675339196369e+01,3.83621241439868754e-08,3.31845309614750917e-16
5.38616615907600149e+00,1.09182301774758823e+01,-1.18207750208345033e+02,1.08723387644216203e+01,9.39326091281971465e+00,-3.90041893297111028e+03,0.00000000000000000e+00,0.00000000000000000e+00,2.00083156894050580e+03,3.90041893297111028e+03,0.00000000000000000e+00,0.00000000000000000e+00,-2.00083156894050580e+03,0.00000000000000000e+00,-1.43450969290243825e+03,3.82072203186711522e+03,0.00000000000000000e+00,0.00000000000000000e+00,-1.43450969290243825e+03,3.82072203186711522e+03,0.00000000000000000e+00,-1.62375153526589429e+03,0.00000000000000000e+00,0.00000000000000000e+00,-3.74421765600605613e+03,1.62375153526589429e+03,0.00000000000000000e+00,0.00000000000000000e+00,3.74421765600605613e+03,0.00000000000000000e+00,3.99558193673466894e+03,1.80330801772410859e+03,0.00000000000000000e+00,0.00000000000000000e+00,3.99558193673466894e+03,1.80330801772410859e+03,0.00000000000000000e+00,1.43489318895097017e+08,9.98749241232872009e-01,1.87817711576069115e+01,2.34609629501392192e-08,1.63503201010321831e-16
5.39615904619859155e+00,1.10278817747727977e+01,-1.20614176438366030e+02,1.09824485629738344e+01,9.50245621564356746e+00,-4.34943152431777162e+03,0.00000000000000000e+00,0.00000000000000000e+00,2.22942165076704350e+03,4.34943152431777162e+03,0.00000000000000000e+00,0.00000000000000000e+00,-2.22942165076704350e+03,0.00000000000000000e+00,-1.60215214960541243e+03,4.26248533703315388e+03,0.00000000000000000e+00,0.00000000000000000e+00,-1.60215214960541243e+03,4.26248533703315388e+03,0.00000000000000000e+00,-1.81327247302165347e+03,0.00000000000000000e+00,0.00000000000000000e+00,-4.17704628864582082e+03,1.81327247302165347e+03,0.00000000000000000e+00,0.00000000000000000e+00,4.17704628864582082e+03,0.00000000000000000e+00,4.45546241520321109e+03,2.00916155357144567e+03,0.00000000000000000e+00,0.00000000000000000e+00,4.45546241520321109e+03,2.00916155357144567e+03,0.00000000000000000e+00,1.78494192962183774e+08,9.98749241232872009e-01,1.90000666262300371e+01,2.34609629501392192e-08,1.31438242111942082e-16
5.40615193332118160e+00,1.11386346011695139e+01,-1.23069180778370736e+02,1.10936549783365237e+01,9.61275730323579403e+00,-4.85551389220125930e+03,0.00000000000000000e+00,0.00000000000000000e+00,2.48690259954361363e+03,4.85551389220125930e+03,0.00000000000000000e+00,0.00000000000000000e+00,-2.48690259954361363e+03,0.00000000000000000e+00,-1.79133614119236995e+03,4.76057708058383650e+03,0.00000000000000000e+00,0.00000000000000000e+00,-1.79133614119236995e+03,4.76057708058383650e+03,0.00000000000000000e+00,-2.02712442381163009e+03,0.00000000000000000e+00,0.00000000000000000e+00,-4.66505582831636275e+03,2.02712442381163009e+03,0.00000000000000000e+00,0.00000000000000000e+00,4.66505582831636275e+03,0.00000000000000000e+00,4.97378583169382910e+03,2.24101633135903830e+03,0.00000000000000000e+00,0.00000000000000000e+00,4.97378583169382910e+03,2.24101633135903830e+03,0.00000000000000000e+00,2.22530716031593204e+08,9.98749241232872009e-01,1.92205756996227954e+01,2.34609629501392192e-08,1.05427975825181862e-16
5.41614482044377166e+00,1.12504997162908822e+01,-1.25573743866261225e+02,1.12059691176739022e+01,9.72417518936912550e+00,-5.42655402585240518e+03,0.00000000000000000e+00,0.00000000000000000e+00,2.77724981085745821e+03,5.42655402585240518e+03,0.00000000000000000e+00,0.00000000000000000e+00,-2.77724981085745821e+03,0.00000000000000000e+00,-2.00506461684325745e+03,5.32280244117825805e+03,0.00000000000000000e+00,0.00000000000000000e+00,-2.00506461684325745e+03,5.32280244117825805e+03,0.00000000000000000e+00,-2.26869683971325821e+03,0.00000000000000000e+00,0.00000000000000000e+00,-5.21589154363902617e+03,2.26869683971325821e+03,0.00000000000000000e+00,0.00000000000000000e+00,5.21589154363902617e+03,0.00000000000000000e+00,5.55862907905997054e+03,2.50244837485843709e+03,0.00000000000000000e+00,0.00000000000000000e+00,5.55862907905997054e+03,2.50244837485843709e+03,0.00000000000000000e+00,2.78052460211731017e+08,9.98749226331710815e-01,1.94433203596498068e+01,8.55980175629156292e-09,3.07848445209708167e-17
5.42613770756636171e+00,1.13634882908333719e+01,-1.28128866135907145e+02,1.13194021986987963e+01,9.83672099936034705e+00,-6.07161328771452190e+03,0.00000000000000000e+00,0.00000000000000000e+00,3.10502786192434496e+03,6.07161328771452190e+03,0.00000000000000000e+00,0.00000000000000000e+00,-3.10502786192434496e+03,0.00000000000000000e+00,-2.24679035113646023e+03,5.95813005481005894e+03,0.00000000000000000e+00,0.00000000000000000e+00,-2.24679035113646023e+03,5.95813005481005894e+03,0.00000000000000000e+00,-2.54188660843552543e+03,0.00000000000000000e+00,0.00000000000000000e+00,-5.83833821406802144e+03,2.54188660843552543e+03,0.00000000000000000e+00,0.00000000000000000e+00,5.83833821406802144e+03,0.00000000000000000e+00,6.21927041481463220e+03,2.79756348387118442e+03,0.00000000000000000e+00,0.00000000000000000e+00,6.21927041481463220e+03,2.79756348387118442e+03,0.00000000000000000e+00,3.48212266283475399e+08,9.98749285936355591e-01,1.96683228123731020e+01,6.81644465316821879e-08,1.95755443250785234e-16
5.43613059468895088e+00,1.14776116076805561e+01,-1.30735568216763426e+02,1.14339655507948521e+01,9.95040597118059189e+00,-6.80111282790083533e+03,0.00000000000000000e+00,0.00000000000000000e+00,3.47548382332398205e+03,6.80111282790083533e+03,0.00000000000000000e+00,0.00000000000000000e+00,-3.47548382332398205e+03,0.00000000000000000e+00,-2.52048782702560220e+03,6.67687717619234081e+03,0.00000000000000000e+00,0.00000000000000000e+00,-2.52048782702560220e+03,6.67687717619234081e+03,0.00000000000000000e+00,-2.85117910445506732e+03,0.00000000000000000e+00,0.00000000000000000e+00,-6.54250146552992919e+03,2.85117910445506732e+03,0.00000000000000000e+00,0.00000000000000000e+00,6.54250146552992919e+03,0.00000000000000000e+00,6.96638030801066179e+03,3.13108110852869595e+03,0.00000000000000000e+00,0.00000000000000000e+00,6.96638030801066179e+03,3.13108110852869595e+03,0.00000000000000000e+00,4.37070684864665866e+08,9.98749256134033203e-01,1.98956054902420938e+01,3.83621241439868754e-08,8.77709841278082681e-17
5.44612348181154093e+00,1.15928810630298429e+01,-1.33394891341555933e+02,1.15496706161498786e+01,1.00652414565769455e+01,-7.62705144004945760e+03,0.00000000000000000e+00,0.00000000000000000e+00,3.89465626666222124e+03,7.62705144004945760e+03,0.00000000000000000e+00,0.00000000000000000e+00,-3.89465626666222124e+03,0.00000000000000000e+00,-2.83073730374170373e+03,7.49092611700479392e+03,0.00000000000000000e+00,0.00000000000000000e+00,-2.83073730374170373e+03,7.49092611700479392e+03,0.00000000000000000e+00,-3.20174297368004136e+03,0.00000000000000000e+00,0.00000000000000000e+00,-7.34001973455861116e+03,3.20174297368004136e+03,0.00000000000000000e+00,0.00000000000000000e+00,7.34001973455861116e+03,0.00000000000000000e+00,7.81224447298862742e+03,3.50843232781686947e+03,0.00000000000000000e+00,0.00000000000000000e+00,7.81224447298862742e+03,3.50843232781686947e+03,0.00000000000000000e+00,5.49869235511324883e+08,9.98749315738677979e-01,2.01251910543071446e+01,9.79667689193775004e-08,1.78163757112685057e-16
